都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
102091,10B0900013,群馬県,藤岡市,介護医療院　しのづか,カイゴイリョウイン　シノヅカ,短期入所療養介護（介護医療院）,群馬県藤岡市篠塚105-1,,36.258861700000000,139.064743900000000,0274-23-9261,0274-24-1880,,医療法人　育生会,10B0900013,,,,http://www.shinozuka-hp.or.jp,,,,
102113,10B1100019,群馬県,安中市,介護医療院　本多病院,カイゴイリョウイン　ホンダビョウイン,短期入所療養介護（介護医療院）,群馬県安中市鷺宮205-1,,36.305185100000000,138.896910500000000,027-382-1255,027-382-7396,,医療法人　信愛会,10B1100019,,,0,http://www.honda-hospital.jp/,,,,
103829,10B2400012,群馬県,下仁田町,下仁田南牧医療事務組合下仁田厚生病院介護医療院,シモニタナンモクイリョウジムクミアイシモニタコウセイビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,群馬県甘楽郡下仁田町大字下仁田409,,36.213426700000000,138.785926000000000,0274-82-3555,0274-82-5998,,下仁田南牧医療事務組合,10B2400012,,,,http://www15.wind.ne.jp/%7Es-hospital,,,,
112038,11B0200025,埼玉県,川口市,介護医療院ひだまりの郷,カイゴイリョウインヒダマリノサト,短期入所療養介護（介護医療院）,埼玉県川口市上青木4-2-6上靑木中央醫院,上靑木中央醫院,35.830497600000000,139.717678100000000,048-267-2218,048-267-8612,5030005018971,医療法人陽仁会,11B0200025,,,20,https://kamiaoki-hidamari.com/,,,,
111040,11B6500014,埼玉県,さいたま市見沼区,大宮共立病院介護医療院,オオミヤキョウリツビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,埼玉県さいたま市見沼区片柳１５５０,,35.904674300000000,139.690988000000000,048-686-7151,048-684-7961,,医療法人財団　新生会,11B6500014,,,0,http://www.omiya-kyoritsu.or.jp/,,,,
122246,12B2600015,千葉県,鎌ケ谷市,医療法人社団一心会　初富保健病院介護医療院,イリョウホウジンシャダンイッシンカイ　ハツトミホケンビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,千葉県鎌ヶ谷市初富114番地,,35.784355400000000,139.986196300000000,047-442-0811,047-442-7156,3040005004337,医療法人社団一心会,12B2600015,,,27,https://www.hatsutomi.or.jp/,,,,
124095,12B0700049,千葉県,芝山町,髙根病院　介護医療院,タカネビョウイン　カイゴイリョウイン,短期入所療養介護（介護医療院）,千葉県山武郡芝山町2308,,35.724635900000000,140.369089100000000,0479-77-1133,0479-77-2018,,医療法人社団　徳風会,12B0700049,,,,https://takane-hospital.jp/,,,,
122360,12B5200029,千葉県,香取市,医療法人三省会本多病院介護医療院,イリョウホウジンサンセイカイホウダビョウイン,短期入所療養介護（介護医療院）,千葉県香取市本郷772,,35.853555100000000,140.583540200000000,0478-82-3181,0478-83-0245,5040005013410,医療法人三省会（社団）,12B5200029,,,0,http://www.sanseikai.or.jp,,,,
122238,12B3900083,千葉県,鴨川市,東条病院介護医療院,トウジョウビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,千葉県鴨川市広場1615,,35.121463300000000,140.108703600000000,04-7092-1207,04-7092-2536,4040005015655,医療法人明星会,12B3900083,,,,http://www.tojo-h.or.jp,,,,
121045,12B0100018,千葉県,千葉市若葉区,総泉病院介護医療院,ソウセンビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,千葉県千葉市若葉区更科町2592,,35.620998300000000,140.218284500000000,043-237-5001,043-239-0161,1040005001088,医療法人社団誠馨会,12B0100018,,,,http://sousen.seikei-kai.or.jp/,,,,
121011,12B0100026,千葉県,千葉市中央区,介護医療院なごみかん,カイゴイリョウインナゴミカン,短期入所療養介護（介護医療院）,千葉県千葉市中央区道場南1丁目12番7号,,35.612492600000000,140.130262000000000,043-227-7437,043-202-5460,5040005001126,医療法人社団福生会,12B0100026,,,,http://www.saito-rosai.or.jp,,,,
131211,13B2100015,東京都,足立区,特定医療法人社団　潤恵会　ひのき介護医療院,トクテイイリョウホウジンシャダン　ジュンケイカイ　ヒノキカイゴイリョウイン,短期入所療養介護（介護医療院）,東京都足立区新田2丁目16-13,,35.773457000000000,139.741921700000000,03-5902-3121,03-5902-3139,1011805000645,特定医療法人社団　潤恵会,13B2100015,,,0,http://www.keijin-hospital.or.jp,,,,
132012,13B2900026,東京都,八王子市,社会医療法人社団愛有会　さんあい介護医療院,シャカイイリョウホウジンシャダンアイユウカイ　サンアイカイゴイリョウイン,短期入所療養介護（介護医療院）,東京都八王子市宮下町３７７番地,,35.706699800000000,139.307722000000000,042-691-4111,042-691-2781,4012705000212,社会医療法人社団愛有会,13B2900026,,,,http://sanai-hachioji.jp/,,,,
142115,14B2800019,神奈川県,秦野市,医療法人社団　三喜会　鶴巻温泉病院介護医療院,イリョウホウジンシャダン　サンキカイ　ツルマキオンセンビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,神奈川県秦野市鶴巻北1-16-1,,35.382941100000000,139.279665600000000,0463-78-1311,0463-78-5955,1021005004322,医療法人社団三喜会,14B2800019,,,,http://www.sankikai.or.jp/tsurumaki/,,,,
143821,14B1500016,神奈川県,箱根町,特定医療法人社団研精会　介護医療院箱根リハビリテーション病院,トクテイイリョウホウジンシャダンケンセイカイ　カイゴイリョウインハコネリハビリテーションビョウイン,短期入所療養介護（介護医療院）,神奈川県足柄下郡箱根町仙石原1285,,35.263756901601900,139.021351085962000,0460-84-9111,0460-84-5312,3012405002212,特定医療法人社団研精会,14B1500016,,,,http://www.kensei-hakone.com/,,,,
152064,15B0600014,新潟県,新発田市,豊浦壱番館,トヨウライチバンカン,短期入所療養介護（介護医療院）,新潟県新発田市荒町甲1611-8,,37.935482000000000,139.321807000000000,0254-21-0195,0254-21-0062,,医療法人　愛広会,15B0600014,,,0,http://www.aiko.or.jp,,,,
152129,15B1200012,新潟県,村上市,医療法人新光会村上記念病院介護医療院,イリョウホウジンシンコウカイムラカミキネンビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,新潟県村上市松山204番地1,,38.217708500000000,139.456942100000000,0254-52-1229,0254-52-3556,1020005001593,医療法人新光会（社団）,15B1200012,,,0,http://murakamikinen-hp.jp/,,,,
162019,16B0100022,富山県,富山市,いま泉病院　介護医療院,イマイズミビョウイン　カイゴイリョウイン,短期入所療養介護（介護医療院）,今泉220番地,,36.669375400000000,137.212932000000000,076-425-1166,076-425-1228,,医療法人社団いずみ会,16B0100022,,,,https://izumikai.mutsumi-gr.jp/,,,,
174611,17B1700019,石川県,穴水町,介護医療院　恵寿鳩ヶ丘,カイゴイリョウイン　ケイジュハトガオカ,短期入所療養介護（介護医療院）,石川県鳳珠郡穴水町麦ケ浦15、39番８,,37.272404000000000,136.920563600000000,0768-52-3335,0768-52-3325,9220005005162,社会医療法人財団董仙会,17B1700019,,,0,http://www.keiju.co.jp/hato/,,,,
182095,18B0300018,福井県,越前市,介護医療院　今立中央病院,カイゴイリョウイン　イマダテチュウオウビョウイン,短期入所療養介護（介護医療院）,福井県越前市粟田部町33-1一般財団法人　今立中央病院内　併設,一般財団法人　今立中央病院内　併設,35.917107900000000,136.244086000000000,0778-42-1800,0778-42-2315,2210005006853,一般財団法人　　今立中央病院,18B0300018,,,0,https://www.imadatechuo-hp.com,,,,
202037,20B0300014,長野県,上田市,丸子中央病院,マルコチュウオウビョウイン,短期入所療養介護（介護医療院）,長野県上田市中丸子1771番地1,,36.338161000000000,138.270306300000000,0268-42-1111,0268-42-1112,3100005004603,医療法人　丸山会,20B0300014,,,0,http://maruyamakai.or.jp/maruko-hp/,,,,
204030,20B2500017,長野県,高森町,介護医療院,シモイナコウセイビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,長野県下伊那郡高森町吉田481番地13,,35.551165700000000,137.888671500000000,0265–35–7511,0265–35–1182,4100005001211,長野県厚生農業協同組合連合会,20B2500017,,,,http://shimoina-hp.jp,,,,
222151,22B1200013,静岡県,御殿場市,一般財団法人神山復生会　神山復生病院介護医療院,コウヤマフクセイビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,静岡県御殿場市神山109,,35.239310300000000,138.922821300000000,0550-87-0004,0550-87-5360,,一般財団法人神山復生会,22B1200013,,,,www.fukusei.jp,,,,
221023,22B4200010,静岡県,静岡市駿河区,静岡広野病院介護医療院,シズオカヒロノビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,静岡市駿河区広野1494-8,,34.927751246313400,138.376409954631000,054-258-6666,054-258-9170,,医療法人社団　恒仁会,22B4200010,,,,http://kojinkai-iryou.com/hironohp/,,,,
232335,23B7300014,愛知県,清須市,医療法人真清会　新川病院介護医療院,イリョウホウジンマスミカイ　シンカワビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,愛知県清須市土器野２６７番地,,35.193810500000000,136.854144200000000,052-400-2711,052-400-6283,1180005004671,医療法人真清会,23B7300014,,,,https://shinkawa-hospital.com/,,,,
232343,23B7400012,愛知県,北名古屋市,済衆館介護医療院,サイシュウカンカイゴイリョウイン,短期入所療養介護（介護医療院）,愛知県北名古屋市鹿田西村前111番地,,35.242371700000000,136.877269700000000,0568-21-0811,0568-21-0837,8180005005614,医療法人済衆館,23B7400012,,,,https://saishukan.com,,,,
232025,23B2100013,愛知県,岡崎市,医療法人　博報会　岡崎東病院　介護医療院,イリョウホウジン　ハクホウカイ　オカザキヒガシビョウイン　カイゴイリョウイン,短期入所療養介護（介護医療院）,愛知県岡崎市洞町字向山16番地2,,34.946232500000000,137.199249000000000,0564-22-6616,0564-22-3570,,博報会,23B2100013,,,,https://okazakihigashi-hp.jp/,,,,
232114,23B3000014,愛知県,豊田市,足助病院　介護医療院,アスケビョウイン　カイゴイリョウイン,短期入所療養介護（介護医療院）,愛知県豊田市岩神町仲田２０番地,,35.130325900000000,137.305657600000000,0565-62-1290,065-62-0780,,愛知県厚生農業協同組合連合会,23B3000014,,,0,https://asukehp.or.jp/,,,,
231126,23B1200012,愛知県,名古屋市南区,介護医療院名南ふれあい病院,カイゴイリョウインメイナンフレアイビョウイン,短期入所療養介護（介護医療院）,愛知県名古屋市南区豊田五丁目15番18号,,35.101451600000000,136.915127500000000,052－691－0041,052－692－5732,,医療法人名南会,23B1200012,,,,http://www.meinan.or.jp,,,,
262064,26B1600010,京都府,亀岡市,医療法人亀岡病院　介護医療院　はたごまち,イリョウホウジンカメオカビョウイン　カイゴイリョウインハタゴマチ,短期入所療養介護（介護医療院）,京都府亀岡市旅籠町29,,35.010126800000000,135.581161200000000,0771-25-2020,0771-25-2121,,医療法人　亀岡病院,26B1600010,,,,https://kameokahp.com/kaigo/,,,,
261017,26B0100012,京都府,京都市北区,医療法人葵会　介護医療院おおみや葵の郷,イリョウホウジンアオイカイ　カイゴイリョウインオオミヤアオイノサト,短期入所療養介護（介護医療院）,京都府京都市北区紫竹北大門町56,,35.053395000000000,135.744999800000000,075-495-6650,075-495-6651,6130005003764,医療法人葵会,26B0100012,,,,http://kita-hp.aoikai.net/,,,,
261033,26B0600011,京都府,京都市左京区,医療法人稲門会介護医療院レモンの木,イリョウホウジントウモンカイカイゴイリョウインレモンノキ,短期入所療養介護（介護医療院）,京都府京都市左京区岩倉上蔵町101,,35.078629900000000,135.782658900000000,075-711-2647,075-711-2647,7130005003937,医療法人　稲門会,26B0600011,,,2,www.toumonkai.net,,,,
272191,27B0500012,大阪府,和泉市,医療法人橘会　介護医療院　横山病院,イリョウホウジンタチバナカイカイゴイリョウインヨコヤマビョウイン,短期入所療養介護（介護医療院）,大阪府和泉市仏並町287番地,,34.423881400000000,135.487838400000000,0725-92-0045,0725-92-0330,,医療法人　橘会,27B0500012,,,,https://tachibana-med.or.jp/yokoyama/,,,,
283011,28B3200015,兵庫県,猪名川町,医療法人社団　衿正会　生駒病院介護医療院,イリョウホウジンシャダン　キンセイカイ　イコマビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,兵庫県川辺郡猪名川町広根字九十九8,,34.890591600000000,135.372736400000000,072-766-0172,072-766-7156,2140005018443,医療法人社団衿正会,28B3200015,,,,http://www.ikoma-hp.com,,,,
282014,2814020067,兵庫県,姫路市,國富胃腸病院介護医療院,クニトミイチョウビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,兵庫県姫路市青山３丁目３３番１号,,34.844376630239500,134.642142132175000,079-266-2355,079-267-1316,,國富胃腸病院介護医療院,2814020067,,,,www.kunitomi-icho-hp.com,,,,
281093,28B5000017,兵庫県,神戸市北区,まほし介護医療院,マホシカイゴイリョウイン,短期入所療養介護（介護医療院）,兵庫県神戸市北区山田町上谷上字古々谷12番地の3,,34.771063500000000,135.189786600000000,078-582-0111,078-583-8908,,医療法人社団まほし会　まほし介護医療院,28B5000017,,,,http://www.mahoshi.com/,,,,
281093,28B5000025,兵庫県,神戸市北区,医療法人社団　尚仁会　福山診療所　介護医療院,イリョウホウジンシャダンショウジンカイフクヤマシンリョウジョカイゴイリョウイン,短期入所療養介護（介護医療院）,菖蒲が丘１丁目１４-1,,34.839445000000000,135.218164400000000,078-952-2820,078-952-2830,6140005015370,医療法人社団　尚仁会,28B5000025,,,3,,,,,
281107,28B5100015,兵庫県,神戸市中央区,ポートアイランド介護医療院,ポートアイランドビョウイン,短期入所療養介護（介護医療院）,港島中町4-6メディケアセンタービル,メディケアセンタービル,34.668690400000000,135.209047300000000,078-303-6123,078-303-6226,1140005001615,神戸マリナーズ厚生会,28B5100015,,,,http://www.pi.kobe-mariners.or.jp/,,,,
294411,29B3500017,奈良県,吉野町,医療法人八甲会潮田病院介護医療院,イリョウホウジンハッコウカイウシオダビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,奈良県吉野郡吉野町上市2135,,34.394583200000000,135.846787900000000,0746-32-3381,0746-32-1210,,医療法人八甲会,29B3500017,,,,http://hakkohkai.com/,,,,
292044,29B0400013,奈良県,天理市,医療法人健和会　奈良東病院,イリョウホウジンケンワカイ　ナラヒガシビョウイン,短期入所療養介護（介護医療院）,奈良県天理市中之庄町４７０,,34.637006700000000,135.844678800000000,0743-65-1771,0743-65-4157,1150005002868,医療法人健和会,29B0400013,,,0,https://www.fureai-net.com/,,,,
302015,30B0100016,和歌山県,和歌山市,藤民病院　介護医療院,フジタミビョウイン　カイゴイリョウイン,短期入所療養介護（介護医療院）,和歌山県和歌山市塩屋３丁目６番２号,,34.197973100000000,135.175701300000000,073-445-9881,073-441-6360,6170005001153,医療法人　藤民病院,30B0100016,,,0,www.fujitami.jp,,,,
302066,30B2200012,和歌山県,田辺市,玉置病院介護医療院,タマキビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,和歌山県田辺市上屋敷二丁目５番１号,,33.730897700000000,135.376225200000000,0739-22-6028,0739-25-2825,5170005003497,医療法人　洗心会,30B2200012,,,,http://www.aikis.or.jp/~tamakihp/,,,,
302091,30B1800010,和歌山県,岩出市,富田病院介護医療院,トミタビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,和歌山県岩出市紀泉台2,,34.280777500000000,135.293483600000000,0736-62-1522,0736-62-5379,9170005003114,富田会富田病院,30B1800010,,,,http://tomita.or.jp/,,,,
304018,30B2400018,和歌山県,白浜町,白浜はまゆう病院介護医療院,シラハマハマユウビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,和歌山県西牟婁郡白浜町1447,,33.681824100000000,135.348217200000000,0739-43-6200,0739-43-7891,4170005005957,公益財団法人白浜医療福祉財団,30B2400018,,,,http://www.hamayu-hp.or.jp/,,,,
312011,31B0100056,鳥取県,鳥取市,介護医療院　鳥取産院,カイゴイリョウイン　トットリサンイン,短期入所療養介護（介護医療院）,鳥取県鳥取市吉方温泉１丁目６５３番地,,35.495505800000000,134.232287200000000,0857-23-3151,0857-22-0006,5270005000105,医療法人アスピオス,31B0100056,,,58,http://www.asupiosu.jp/,,,,
313254,31B1200012,鳥取県,若桜町,介護医療院　さくらの郷,カイゴイリョウイン　サクラノサト,短期入所療養介護（介護医療院）,鳥取県八頭郡若桜町若桜1200-1,,35.345036800000000,134.397573900000000,0858-82-0533,0858-82-0534,8270005000374,鳥取医療生活協同組合,31B1200012,,,,www.mcoop-tottori.jp,,,,
312011,31B0100015,鳥取県,鳥取市,介護医療院　レインボーしかの,カイゴイリョウイン　レインボーシカノ,短期入所療養介護（介護医療院）,鳥取県鳥取市鹿野町今市242,,35.462090900000000,134.050480100000000,0857-84-2311,0857-84-3287,8270005000374,鳥取医療生活協同組合,31B0100015,,,,http://www.shikan.mcoop-tottori.jp/,,,,
322016,3270104098,島根県,松江市,介護医療院　虹,カイゴイリョウインニジ,短期入所療養介護（介護医療院）,島根県松江市佐草町456-1,,35.431727800000000,133.072085000000000,0852-24-1212,0852-27-0087,8280005000654,松江保健生活協同組合,3270104098,,,,https://www.mhs-niji.jp/,,,,
322067,32B0200012,島根県,安来市,介護医療院昌寿苑,カイゴイリョウインショウジュエン,短期入所療養介護（介護医療院）,島根県安来市安来町899-1,,35.433179048424000,133.252808083524000,0854-22-1234,0854-22-5827,4280005002209,社会医療法人昌林会,32B0200012,,,0,http://www.syourinkai.or.jp,,,,
322067,32B0200020,島根県,安来市,介護医療院　みずかぜ,カイゴイリョウイン　ミズカゼ,短期入所療養介護（介護医療院）,島根県安来市伯太町安田1700番地,,35.371953700000000,133.273694200000000,0854‐37‐1512,0854‐37‐1265,4280005002398,一般社団法人　安来市医師会,32B0200020,,,,,,,,
332020,33B0200029,岡山県,倉敷市,玉島病院介護医療院,タマシマビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,岡山県倉敷市玉島乙島4030,,34.541624100000000,133.680491000000000,086-522-4141,086-522-3473,,公益財団法人　弘仁会,33B0200029,,,,http://tamashimahosp.or.jp,,,,
331015,33B0100021,岡山県,岡山市北区,介護医療院　ふくしま,カイゴイリョウイン　フクシマ,短期入所療養介護（介護医療院）,岡山県岡山市北区清心町3番１８号,,34.672839400000000,133.918302100000000,086-255-1281,086-255-1388,4260005001550,福島内科院,33B0100021,,,,http://ivorycobra9.sakura.ne.jp,,,,
331031,33B0100047,岡山県,岡山市東区,介護医療院　ちとせ,カイゴイリョウイン　チトセ,短期入所療養介護（介護医療院）,岡山県岡山市東区西大寺中野498‐1,,34.655809300000000,134.026946300000000,086-942-2980,086-942-3755,,介護医療院　ちとせ,33B0100047,,,,http://hayashi-hsp.com,,,,
341045,34B0200028,広島県,広島市西区,長崎病院介護医療院,ナガサキビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,広島県広島市西区横川新町３番１１号,,34.409169600000000,132.446957800000000,０８２－２０８－５８０１,０８２－２０８－５８２１,3240005001207,医療法人厚生堂,34B0200028,,,,http://www.nagasaki-hp.jp,,,,
352012,35B0100037,山口県,下関市,医療法人　茜会　介護医療院あかね,イリョウホウジン　アカネカイ　カイゴイリョウインアカネ,短期入所療養介護（介護医療院）,山口県下関市汐入町35番1号,,33.971692400000000,130.916472100000000,083-231-3888,083-231-7957,,医療法人　茜会,35B0100037,,,,http://www.akanekai-showa.com/,,,,
352021,35B0200019,山口県,宇部市,医療法人博愛会　宇部記念病院　介護医療院,イリョウホウジンハクアイカイ　ウベキネンビョウイン　カイゴイリョウイン,短期入所療養介護（介護医療院）,山口県宇部市上町1-4-11,,33.959198756960800,131.239523075394000,0836-31-1146,0836-22-7118,7250005002051,医療法人博愛会,35B0200019,,,,http://www.hakuaikai-net.or.jp,,,,
352080,35B0800016,山口県,岩国市,医療法人南和会　みどり介護医療院,イリョウホウジン　ナンワカイ　ミドリカイゴイリョウイン,短期入所療養介護（介護医療院）,山口県岩国市由宇町359番地1,,34.027557935687900,132.153894317791000,0827-63-0111,0827-63-2000,1250005006529,医療法人南和会,35B0800016,,,,http://www.nanwakai.jp/midori_kaigo/,,,,
352012,35B0100078,山口県,下関市,まつなが医院　介護医療院,マツナガイイン　カイゴイリョウイン,短期入所療養介護（介護医療院）,山口県下関市長府中浜町２番５号,,33.997941500000000,130.990033900000000,083-245-2103,083-25-0689,7250005003215,医療法人松永会,35B0100078,,,,www.matsunagaiin.com,,,,
352021,35B0200050,山口県,宇部市,社会医療法人　いち樹会　尾中病院　短期入所療養介護,シャカイイリョウホウジン　イチジュカイ　オナカビョウイン　タンキニュウショリョウヨウカイゴ,短期入所療養介護（介護医療院）,山口県宇部市寿町一丁目3番28号,,33.953499500000000,131.248658400000000,0836-31-2133,0836-32-9907,6250005002052,社会医療法人いち樹会,35B0200050,,,,https://onaka.or.jp/,,,,
352047,35B0400015,山口県,萩市,医療法人社団慈生会　萩慈生病院　介護医療院,イリョウホウジンシャダン　ジセイカイ　ハギジセイビョイン　カイゴイリョウイン,短期入所療養介護（介護医療院）,山田4147番地1,,0.000000000000000,0.000000000000000,0838-25-6622,0838-25-6668,3250005004844,医療法人社団慈生会,35B0400015,,,,http://hagi-jiseikai.or.jp/,,,,
352110,35B1100010,山口県,長門市,医療法人　生山会　たわらやま介護医療院,イリョウホウジン　ショウザンカイ　タワラヤマカイゴイリョウイン,短期入所療養介護（介護医療院）,山口県長門市俵山4912番地1,,34.289508818418000,131.095778965082000,0837-29-0101,0837-29-0772,1250005004771,医療法人　生山会,35B1100010,,,,www.shouzankai-saiki.com,,,,
353442,35B7300010,山口県,平生町,光輝病院介護医療院,コウキビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,山口県熊毛郡平生町大字佐賀１０００２番地７７,,33.903869900000000,132.083126200000000,０８２０－５８－１１１１,０８２０－５８－１１２０,8250005006885,光輝病院介護医療院,35B7300010,,,,http://www.kouki-hospital.jp/,,,,
352021,35B0200043,山口県,宇部市,医療法人太白会シーサイド病院介護医療院,イリョウホウジンタイハクカイシーサイドビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,山口県宇部市大字東岐波字丸尾4322-1,,33.966187000000000,131.351484000000000,0836-58-5360,0836-58-5362,,医療法人太白会,35B0200043,,,0,http：//yfuruya31.wixsite.com/seasidehp,,,,
352101,35B1000012,山口県,光市,河村循環器神経内科介護医療院,カワムラジュンカンキシンケイナイカカイゴイリョウイン,短期入所療養介護（介護医療院）,三井６丁目１８番１号,,33.988187800000000,131.952777800000000,0833-77-0606,,2250005005760,医療法人やよい,35B1000012,,,,https://www.yayoi-km.jp/,,,,
362018,36B0124770,徳島県,徳島市,林内科介護医療院　短期入所療養介護,ハヤシナイカカイゴイリョウイン　タンキニュウショリョウヨウカイゴ,短期入所療養介護（介護医療院）,徳島県徳島市中昭和町2丁目94番地,,34.061721500000000,134.558612500000000,088-626-0003,088-626-0770,,医療法人　はやし会,36B0124770,,,,www.tomido.or.jp,,,,
362018,36B0124168,徳島県,徳島市,稲山病院　介護医療院,イナヤマビョウイン　カイゴイリョウイン,短期入所療養介護（介護医療院）,徳島県徳島市南田宮4丁目3番9号,,34.085904200000000,134.531523000000000,088-631-1515,088-631-0375,,医療法人　三輝会,36B0124168,,,,https://www.inayama.or.jp/inayama,,,,
362034,36B0310403,徳島県,小松島市,藤野医院介護医療院,フジノイイｎカイゴイリョウイン,短期入所療養介護（介護医療院）,徳島県小松島市坂野町字平田18番地2,,33.980789700000000,134.633083700000000,0885-38-1636,0885-35-7330,,敬和会,36B0310403,,,,http://fujino.ezdns.jp,,,,
362051,36B1710114,徳島県,吉野川市,介護医療院鴨島病院,カイゴイリョウインカモジマビョウイン,短期入所療養介護（介護医療院）,徳島県吉野川市鴨島町内原432,,34.070030500000000,134.367754300000000,0883-24-6565,088324-6572,,医療法人徳寿会,36B1710114,,,0,http://kamojima.t-group.net,,,,
362085,36B0610554,徳島県,三好市,村山内科　介護医療院,ムラヤマナイカ　カイゴイリョウイン,短期入所療養介護（介護医療院）,池田町サラダ１７９５番地１,,34.027973400000000,133.806594900000000,0883-72-2110,0883-76-0758,4480005005471,医療法人　村山内科,36B0610554,,,,murayamanaika.com,,,,
